item,title_en,article_en,article_ja,article_de,article_fr,article_es,article_it,article_zh,article_pt,article_pl,article_id,article_ru,article_nl,article_hi,article_sv,article_cs,article_ko,article_uk,article_fi,article_hu,article_ar,article_he,article_ro,article_da,article_el,article_bg,qid,instance_types,category
http://www.wikidata.org/entity/Q27662339,P. C. S. Devara,https://en.wikipedia.org/wiki/P._C._S._Devara,,,,,,,,,,,,,,,,,,,,,,,,,Q27662339,['Q5'],human
http://www.wikidata.org/entity/Q27663425,Yoshitaka Ota,https://en.wikipedia.org/wiki/Yoshitaka_Ota,,,,,,,,,,,,,,,,,,,,,,,,,Q27663425,['Q5'],human
http://www.wikidata.org/entity/Q27826289,Fatima Denton,https://en.wikipedia.org/wiki/Fatima_Denton,,,,,,,,,,,,,,,,,,,,,,,,,Q27826289,['Q5'],human
http://www.wikidata.org/entity/Q27887963,2017 United Nations Climate Change Conference,https://en.wikipedia.org/wiki/2017_United_Nations_Climate_Change_Conference,https://ja.wikipedia.org/wiki/%E7%AC%AC23%E5%9B%9E%E6%B0%97%E5%80%99%E5%A4%89%E5%8B%95%E6%9E%A0%E7%B5%84%E6%9D%A1%E7%B4%84%E7%B7%A0%E7%B4%84%E5%9B%BD%E4%BC%9A%E8%AD%B0,https://de.wikipedia.org/wiki/UN-Klimakonferenz_in_Bonn_2017,https://fr.wikipedia.org/wiki/Conf%C3%A9rence_de_Bonn_de_2017_sur_les_changements_climatiques,https://es.wikipedia.org/wiki/Conferencia_de_las_Naciones_Unidas_sobre_el_Cambio_Clim%C3%A1tico_de_2017,,,,,,,https://nl.wikipedia.org/wiki/Klimaatconferentie_van_Bonn_2017,,https://sv.wikipedia.org/wiki/F%C3%B6renta_nationernas_klimatkonferens_2017,,,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F_%D0%9E%D0%9E%D0%9D_%D0%B7_%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D1%8C_%D0%BA%D0%BB%D1%96%D0%BC%D0%B0%D1%82%D1%83_2017,,,https://ar.wikipedia.org/wiki/%D9%85%D8%A4%D8%AA%D9%85%D8%B1_%D8%A7%D9%84%D8%A3%D9%85%D9%85_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%84%D9%84%D8%AA%D8%BA%D9%8A%D8%B1_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE%D9%8A_2017,,,,,,Q27887963,['Q7888355'],event
http://www.wikidata.org/entity/Q27887990,2018 United Nations Climate Change Conference,https://en.wikipedia.org/wiki/2018_United_Nations_Climate_Change_Conference,https://ja.wikipedia.org/wiki/%E7%AC%AC24%E5%9B%9E%E6%B0%97%E5%80%99%E5%A4%89%E5%8B%95%E6%9E%A0%E7%B5%84%E6%9D%A1%E7%B4%84%E7%B7%A0%E7%B4%84%E5%9B%BD%E4%BC%9A%E8%AD%B0,https://de.wikipedia.org/wiki/UN-Klimakonferenz_in_Katowice_2018,https://fr.wikipedia.org/wiki/Conf%C3%A9rence_de_Katowice_de_2018_sur_les_changements_climatiques,https://es.wikipedia.org/wiki/Conferencia_de_las_Naciones_Unidas_sobre_el_Cambio_Clim%C3%A1tico_de_2018,https://it.wikipedia.org/wiki/XXIV_Conferenza_delle_Parti_dell%27UNFCCC,,,"https://pl.wikipedia.org/wiki/Konferencja_Narod%C3%B3w_Zjednoczonych_w_sprawie_Zmian_Klimatu,_Katowice_2018",,,https://nl.wikipedia.org/wiki/Klimaatconferentie_van_Katowice_2018,,https://sv.wikipedia.org/wiki/F%C3%B6renta_nationernas_klimatkonferens_2018,https://cs.wikipedia.org/wiki/Konference_OSN_o_zm%C4%9Bn%C4%9B_klimatu_2018_v_Katovic%C3%ADch,,,,,https://ar.wikipedia.org/wiki/%D9%85%D8%A4%D8%AA%D9%85%D8%B1_%D8%A7%D9%84%D8%A3%D9%85%D9%85_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%84%D9%84%D8%AA%D8%BA%D9%8A%D8%B1_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE%D9%8A_2018,,,,,,Q27887990,['Q7888355'],event
http://www.wikidata.org/entity/Q27916436,Varun Sivaram,https://en.wikipedia.org/wiki/Varun_Sivaram,,,,,,,,,,,,,,,,,,,,,,,,,Q27916436,['Q5'],human
http://www.wikidata.org/entity/Q27961560,Natural refrigerant,https://en.wikipedia.org/wiki/Natural_refrigerant,,,,,,,,,,,,,,,,,,,,,,,,,Q27961560,[],none
http://www.wikidata.org/entity/Q27961776,"Money Island, New Jersey","https://en.wikipedia.org/wiki/Money_Island,_New_Jersey",,,,,,,,,,,,,,,,,,,,,,,,,Q27961776,['Q498162'],other
http://www.wikidata.org/entity/Q28018327,Under2 Coalition,https://en.wikipedia.org/wiki/Under2_Coalition,,https://de.wikipedia.org/wiki/Under2_MOU,,,,,,,,,,,https://sv.wikipedia.org/wiki/Under_2_Coalition,,,,,,,,,,,,Q28018327,['Q1053964'],other
http://www.wikidata.org/entity/Q28043408,Michael Jacobs (economist),https://en.wikipedia.org/wiki/Michael_Jacobs_(economist),,,,,,,,,,,,,,,,,,,,,,,,,Q28043408,['Q5'],human
http://www.wikidata.org/entity/Q28050026,László Makra,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,,https://de.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,https://fr.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,https://es.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,https://it.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,https://zh.wikipedia.org/wiki/%E6%AF%9B%E5%85%8B%E5%8A%B3%C2%B7%E6%8B%89%E6%96%AF%E6%B4%9B,https://pt.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,https://pl.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Makra,,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%80%D0%B0,_%D0%9B%D0%B0%D1%81%D0%BB%D0%BE",,,,,,,,https://hu.wikipedia.org/wiki/Makra_L%C3%A1szl%C3%B3,,,,,,,Q28050026,['Q5'],human
http://www.wikidata.org/entity/Q28101932,Prashant Goswami,https://en.wikipedia.org/wiki/Prashant_Goswami,,,,,,,,,,,,,,,,,,,,,,,,,Q28101932,['Q5'],human
http://www.wikidata.org/entity/Q28129565,Department of the Environment and Energy,https://en.wikipedia.org/wiki/Department_of_the_Environment_and_Energy,,,,,,,,,,,,,,,,,,,,,,,,,Q28129565,['Q57605562'],organization
http://www.wikidata.org/entity/Q28134299,Effort Sharing Regulation,https://en.wikipedia.org/wiki/Effort_Sharing_Regulation,,https://de.wikipedia.org/wiki/Verordnung_(EU)_2018/842_(Lastenteilungsverordnung),,,,,,,,,,,,,,,,,,,,,,,Q28134299,['Q240141'],event
http://www.wikidata.org/entity/Q28134569,The Climate Mobilization,https://en.wikipedia.org/wiki/The_Climate_Mobilization,,,,,,,,,,,,,,,,,,,,,,,,,Q28134569,['Q43229'],organization
http://www.wikidata.org/entity/Q28135011,Common But Differentiated Responsibilities,https://en.wikipedia.org/wiki/Common_But_Differentiated_Responsibilities,,,,https://es.wikipedia.org/wiki/Responsabilidades_comunes_pero_diferenciadas,,,,,,,,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%AF_%E0%A4%B2%E0%A5%87%E0%A4%95%E0%A4%BF%E0%A4%A8_%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A5%87%E0%A4%A6%E0%A4%BF%E0%A4%A4_%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%AF%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B5,,,,,,,,,,,,,Q28135011,[],none
http://www.wikidata.org/entity/Q28136921,Peter Lynch (meteorologist),https://en.wikipedia.org/wiki/Peter_Lynch_(meteorologist),,,,,,,,,,,,,,,,,,,,,,,,,Q28136921,['Q5'],human
http://www.wikidata.org/entity/Q28136956,Kalpavriksh,https://en.wikipedia.org/wiki/Kalpavriksh,,,,,,,,,,,,,,,,,,,,,,,,,Q28136956,['Q43229'],organization
http://www.wikidata.org/entity/Q28148563,Global Climate and Health Alliance,https://en.wikipedia.org/wiki/Global_Climate_and_Health_Alliance,,https://de.wikipedia.org/wiki/Global_Climate_and_Health_Alliance,,,,,,,,,,,,,,,,,,,,,,,Q28148563,['Q43229'],organization
http://www.wikidata.org/entity/Q28163048,Llanquihue glaciation,https://en.wikipedia.org/wiki/Llanquihue_glaciation,,,,https://es.wikipedia.org/wiki/Glaciaci%C3%B3n_de_Llanquihue,,,,,,,,,,,,https://uk.wikipedia.org/wiki/%D0%97%D0%BB%D0%B5%D0%B4%D0%B5%D0%BD%D1%96%D0%BD%D0%BD%D1%8F_%D0%9B%D0%BB%D1%8F%D0%BD%D0%BA%D1%96%D1%83%D0%B5,,,,,,,,,Q28163048,[],none
http://www.wikidata.org/entity/Q28170053,Environmental impact of development in the Sundarbans,https://en.wikipedia.org/wiki/Environmental_impact_of_development_in_the_Sundarbans,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A3%D8%AB%D8%B1_%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D9%8A_%D9%84%D9%84%D8%AA%D9%86%D9%85%D9%8A%D8%A9_%D9%81%D9%8A_%D8%B3%D9%88%D9%86%D8%AF%D8%A7%D8%B1%D8%A8%D8%A7%D9%86%D8%B3,,,,,,Q28170053,['Q2022868'],other
http://www.wikidata.org/entity/Q28195802,Renewable energy in the Republic of Ireland,https://en.wikipedia.org/wiki/Renewable_energy_in_the_Republic_of_Ireland,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AC%D8%AF%D8%AF%D8%A9_%D9%81%D9%8A_%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A3%D9%8A%D8%B1%D9%84%D9%86%D8%AF%D8%A7,,,,,,Q28195802,['Q74817647'],other
http://www.wikidata.org/entity/Q28218345,Category:2016 droughts,https://en.wikipedia.org/wiki/Category:2016_droughts,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%AC%D9%81%D8%A7%D9%81_2016,,,,,,Q28218345,['Q4167836'],other
http://www.wikidata.org/entity/Q28220478,Environmental issues in the United Arab Emirates,https://en.wikipedia.org/wiki/Environmental_issues_in_the_United_Arab_Emirates,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D9%85%D8%B4%D8%A7%D9%83%D9%84_%D8%A8%D9%8A%D8%A6%D9%8A%D8%A9_%D9%81%D9%8A_%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9,,,,,,Q28220478,['Q74817647'],other
http://www.wikidata.org/entity/Q28220502,CSIRO Oceans and Atmosphere,https://en.wikipedia.org/wiki/CSIRO_Oceans_and_Atmosphere,,,,,,,,,,,,,,,,,,,,,,,,,Q28220502,['Q327333'],organization
http://www.wikidata.org/entity/Q28220770,Environmental issues in Kuwait,https://en.wikipedia.org/wiki/Environmental_issues_in_Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,Q28220770,['Q74817647'],other
http://www.wikidata.org/entity/Q28223063,Water in Africa,https://en.wikipedia.org/wiki/Water_in_Africa,,,https://fr.wikipedia.org/wiki/Eau_en_Afrique,,,,,,https://id.wikipedia.org/wiki/Air_di_Afrika,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87_%D9%81%D9%8A_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7,,,,,,Q28223063,['Q74817647'],other
http://www.wikidata.org/entity/Q28231720,CO2 fertilization effect,https://en.wikipedia.org/wiki/CO2_fertilization_effect,,,https://fr.wikipedia.org/wiki/Effet_fertilisant_du_CO2,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%A3%D8%AB%D9%8A%D8%B1_%D8%A7%D9%84%D8%AA%D8%B3%D9%85%D9%8A%D8%AF_%D8%A8%D8%AB%D8%A7%D9%86%D9%8A_%D8%A3%D9%83%D8%B3%D9%8A%D8%AF_%D8%A7%D9%84%D9%83%D8%B1%D8%A8%D9%88%D9%86,,,,,,Q28231720,['Q2995644'],other
http://www.wikidata.org/entity/Q28231765,Tidal flooding,https://en.wikipedia.org/wiki/Tidal_flooding,,,,,,,https://pt.wikipedia.org/wiki/Enchente_de_mar%C3%A9,,,,,,,,,,,,,,,,,,Q28231765,[],none
http://www.wikidata.org/entity/Q28373940,Montana Environmental Information Center,https://en.wikipedia.org/wiki/Montana_Environmental_Information_Center,,,,,,,,,,,,,,,,,,,,,,,,,Q28373940,['Q163740'],organization
http://www.wikidata.org/entity/Q28402972,Climate change and indigenous peoples,https://en.wikipedia.org/wiki/Climate_change_and_indigenous_peoples,,,,https://es.wikipedia.org/wiki/Cambio_clim%C3%A1tico_y_pueblos_ind%C3%ADgenas,,,,,,,,,,,,https://uk.wikipedia.org/wiki/%D0%97%D0%BC%D1%96%D0%BD%D0%B0_%D0%BA%D0%BB%D1%96%D0%BC%D0%B0%D1%82%D1%83_%D1%82%D0%B0_%D0%BA%D0%BE%D1%80%D1%96%D0%BD%D0%BD%D1%96_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%B8,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%BA%D9%8A%D8%B1_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE_%D9%88%D8%A7%D9%84%D8%B4%D8%B9%D9%88%D8%A8_%D8%A7%D9%84%D8%A3%D8%B5%D9%84%D9%8A%D8%A9,,,,,,Q28402972,[],none
http://www.wikidata.org/entity/Q28403267,Center for Geospatial Research,https://en.wikipedia.org/wiki/Center_for_Geospatial_Research,,,,,,,,,,,,,,,,,,,,,,,,,Q28403267,['Q124419066'],organization
http://www.wikidata.org/entity/Q28403829,Cirrus cloud thinning,https://en.wikipedia.org/wiki/Cirrus_cloud_thinning,,,,,,,,,,,,,,,,,,,,,,,,,Q28403829,[],none
http://www.wikidata.org/entity/Q28404858,The Climate Monologues,https://en.wikipedia.org/wiki/The_Climate_Monologues,,,,,,,,,,,,,,,,,,,,,,,,,Q28404858,['Q7725634'],other
http://www.wikidata.org/entity/Q28406098,Allam power cycle,https://en.wikipedia.org/wiki/Allam_power_cycle,,,,,,,,,,,,,https://sv.wikipedia.org/wiki/Allamcykeln,,,,,,,,,,,,Q28406098,[],none
http://www.wikidata.org/entity/Q28406296,California Senate Bill 32,https://en.wikipedia.org/wiki/California_Senate_Bill_32,,,,,,,,,,,,,,,,,,,,,,,,,Q28406296,['Q686822'],event
http://www.wikidata.org/entity/Q28420566,Category:2012 droughts,https://en.wikipedia.org/wiki/Category:2012_droughts,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%AC%D9%81%D8%A7%D9%81_2012,,,,,,Q28420566,['Q4167836'],other
http://www.wikidata.org/entity/Q28420567,Category:2013 droughts,https://en.wikipedia.org/wiki/Category:2013_droughts,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%AC%D9%81%D8%A7%D9%81_2013,,,,,,Q28420567,['Q4167836'],other
http://www.wikidata.org/entity/Q28420565,Category:2010 droughts,https://en.wikipedia.org/wiki/Category:2010_droughts,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%AC%D9%81%D8%A7%D9%81_2010,,,,,,Q28420565,['Q4167836'],other
http://www.wikidata.org/entity/Q28420568,Category:2014 droughts,https://en.wikipedia.org/wiki/Category:2014_droughts,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%AC%D9%81%D8%A7%D9%81_2014,,,,,,Q28420568,['Q4167836'],other
http://www.wikidata.org/entity/Q105410267,Category:History of climate variability and change,https://en.wikipedia.org/wiki/Category:History_of_climate_variability_and_change,,,,,,,,,https://id.wikipedia.org/wiki/Kategori:Sejarah_variabilitas_dan_perubahan_iklim,,,,,,,,,,,,,,,,Q105410267,['Q4167836'],other
http://www.wikidata.org/entity/Q105423106,Category:List-Class Climate change articles,https://en.wikipedia.org/wiki/Category:List-Class_Climate_change_articles,,,,,,,,,,,,,,,,,,,,,,,,,Q105423106,['Q4167836'],other
http://www.wikidata.org/entity/Q105426693,Nele Meckler,https://en.wikipedia.org/wiki/Nele_Meckler,,,,,,,,,,,,,,,,,,,,,,,,,Q105426693,['Q5'],human
http://www.wikidata.org/entity/Q105429329,Right to a healthy environment,https://en.wikipedia.org/wiki/Right_to_a_healthy_environment,https://ja.wikipedia.org/wiki/%E5%81%A5%E5%85%A8%E3%81%AA%E7%92%B0%E5%A2%83%E3%81%B8%E3%81%AE%E6%A8%A9%E5%88%A9,https://de.wikipedia.org/wiki/Recht_auf_eine_gesunde_Umwelt,https://fr.wikipedia.org/wiki/Droit_%C3%A0_un_environnement_sain,https://es.wikipedia.org/wiki/Derecho_a_un_medio_ambiente_sano,https://it.wikipedia.org/wiki/Diritto_a_un_ambiente_sano,https://zh.wikipedia.org/wiki/%E5%81%A5%E5%BA%B7%E7%92%B0%E5%A2%83%E6%AC%8A,https://pt.wikipedia.org/wiki/Direito_a_um_ambiente_saud%C3%A1vel,https://pl.wikipedia.org/wiki/Prawo_do_zdrowego_%C5%9Brodowiska,https://id.wikipedia.org/wiki/Hak_atas_lingkungan_hidup,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B2%D0%BE_%D0%BD%D0%B0_%D0%B7%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D1%83%D1%8E_%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B0%D1%8E%D1%89%D1%83%D1%8E_%D1%81%D1%80%D0%B5%D0%B4%D1%83,,,,https://cs.wikipedia.org/wiki/Pr%C3%A1vo_na_zdrav%C3%A9_%C5%BEivotn%C3%AD_prost%C5%99ed%C3%AD,,https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B2%D0%BE_%D0%BD%D0%B0_%D0%B7%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B5_%D0%B4%D0%BE%D0%B2%D0%BA%D1%96%D0%BB%D0%BB%D1%8F,,,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D9%82_%D9%81%D9%8A_%D8%A8%D9%8A%D8%A6%D8%A9_%D8%B5%D8%AD%D9%8A%D8%A9,,,,https://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%BA%CE%B1%CE%AF%CF%89%CE%BC%CE%B1_%CF%83%CE%B5_%CF%85%CE%B3%CE%B9%CE%AD%CF%82_%CF%80%CE%B5%CF%81%CE%B9%CE%B2%CE%AC%CE%BB%CE%BB%CE%BF%CE%BD,,Q105429329,['Q8458'],other
http://www.wikidata.org/entity/Q105429522,Category:C-Class Climate change articles,https://en.wikipedia.org/wiki/Category:C-Class_Climate_change_articles,,,,,,,,,,,,,,,,,,,,,,,,,Q105429522,['Q4167836'],other
http://www.wikidata.org/entity/Q105429665,Category:Climatological research institutes,https://en.wikipedia.org/wiki/Category:Climatological_research_institutes,,,,,,,,,,,,,,,,,,,,,,,,,Q105429665,['Q4167836'],other
http://www.wikidata.org/entity/Q105439499,Category:Climate change programs,https://en.wikipedia.org/wiki/Category:Climate_change_programs,,,,,,,,,,,,,,,,,,,,,,,,,Q105439499,['Q4167836'],other
http://www.wikidata.org/entity/Q105442168,Category:Unassessed Climate change articles,https://en.wikipedia.org/wiki/Category:Unassessed_Climate_change_articles,,,,,,,,,,,,,,,,,,,,,,,,,Q105442168,['Q4167836'],other
http://www.wikidata.org/entity/Q105453661,Category:Regional climate effects,https://en.wikipedia.org/wiki/Category:Regional_climate_effects,,,,,,,,,,,,,,,,,,,,,,,,,Q105453661,['Q4167836'],other
http://www.wikidata.org/entity/Q105495610,Category:Climate change organisations based in the United Kingdom,https://en.wikipedia.org/wiki/Category:Climate_change_organisations_based_in_the_United_Kingdom,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D9%85%D9%86%D8%B8%D9%85%D8%A7%D8%AA_%D8%AA%D8%BA%D9%8A%D8%B1_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE_%D9%85%D9%82%D8%B1%D9%87%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9,,,,,,Q105495610,['Q4167836'],other
http://www.wikidata.org/entity/Q105513090,Category:Stub-Class Climate change articles,https://en.wikipedia.org/wiki/Category:Stub-Class_Climate_change_articles,,,,,,,,,,,,,,,,,,,,,,,,,Q105513090,['Q4167836'],other
http://www.wikidata.org/entity/Q105536391,Category:FA-Class Climate change articles,https://en.wikipedia.org/wiki/Category:FA-Class_Climate_change_articles,,,,,,,,,,,,,,,,,,,,,,,,,Q105536391,['Q4167836'],other
http://www.wikidata.org/entity/Q105543138,Category:Climate change articles by importance,https://en.wikipedia.org/wiki/Category:Climate_change_articles_by_importance,,,,,,,,,,,,,,,,,,,,,,,,,Q105543138,['Q4167836'],other
http://www.wikidata.org/entity/Q105549782,Build Back Better Plan,https://en.wikipedia.org/wiki/Build_Back_Better_Plan,,,https://fr.wikipedia.org/wiki/Build_Back_Better_Plan,https://es.wikipedia.org/wiki/Plan_Build_Back_Better,,https://zh.wikipedia.org/wiki/%E9%87%8D%E5%BB%BA%E7%BE%8E%E5%A5%BD%E6%9C%AA%E6%9D%A5%E6%96%B9%E6%A1%88,https://pt.wikipedia.org/wiki/Build_Back_Better_Plan,,https://id.wikipedia.org/wiki/Rencana_Build_Back_Better,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D0%BD_%C2%AB%D0%9F%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D1%8C_%D0%BB%D1%83%D1%87%D1%88%D0%B5,_%D1%87%D0%B5%D0%BC_%D0%B1%D1%8B%D0%BB%D0%BE%C2%BB",,,,,,,,,,,,,,,Q105549782,['Q546113'],other
http://www.wikidata.org/entity/Q105555497,2021 California wildfires,https://en.wikipedia.org/wiki/2021_California_wildfires,,https://de.wikipedia.org/wiki/Waldbr%C3%A4nde_in_Kalifornien_2021,,,,https://zh.wikipedia.org/wiki/2021%E5%B9%B4%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9A%E5%B7%9E%E5%B1%B1%E7%81%AB,,,,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BD%D1%8B%D0%B5_%D0%BF%D0%BE%D0%B6%D0%B0%D1%80%D1%8B_%D0%B2_%D0%9A%D0%B0%D0%BB%D0%B8%D1%84%D0%BE%D1%80%D0%BD%D0%B8%D0%B8_(2021),,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AD%D8%B1%D8%A7%D8%A6%D9%82_%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D8%A7%D8%AA_%D9%81%D9%8A_%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7_2021,,,,,,Q105555497,['Q113671358'],event
http://www.wikidata.org/entity/Q105559564,How to Prepare for Climate Change,https://en.wikipedia.org/wiki/How_to_Prepare_for_Climate_Change,,,,,,,,,,,,,,,,,,,,,,,,,Q105559564,['Q571'],other
http://www.wikidata.org/entity/Q105571987,Public Inquiry into Anti-Alberta Energy Campaigns,https://en.wikipedia.org/wiki/Public_Inquiry_into_Anti-Alberta_Energy_Campaigns,,,,,,,,,,,,,,,,,,,,,,,,,Q105571987,[],none
http://www.wikidata.org/entity/Q105593296,Category:Climatological research,https://en.wikipedia.org/wiki/Category:Climatological_research,,,,,,,,,https://id.wikipedia.org/wiki/Kategori:Penelitian_klimatologi,,,,,,,,,,,,,,,,Q105593296,['Q4167836'],other
http://www.wikidata.org/entity/Q105605632,Climate Change Commission,https://en.wikipedia.org/wiki/Climate_Change_Commission,,,,,,,,,,,,,,,,,,,,,,,,,Q105605632,"['Q55657615', 'Q126041101']",organization
http://www.wikidata.org/entity/Q105620543,Mitzi Jonelle Tan,https://en.wikipedia.org/wiki/Mitzi_Jonelle_Tan,,,https://fr.wikipedia.org/wiki/Mitzi_Jonelle_Tan,https://es.wikipedia.org/wiki/Mitzi_Jonelle_Tan,,,https://pt.wikipedia.org/wiki/Mitzi_Jonelle_Tan,,,,https://nl.wikipedia.org/wiki/Mitzi_Jonelle_Tan,,,,,https://uk.wikipedia.org/wiki/%D0%9C%D1%96%D1%86%D1%96_%D0%94%D0%B6%D0%BE%D0%BD%D0%B5%D0%BB_%D0%A2%D0%B0%D0%BD,,,,,,,,,Q105620543,['Q5'],human
http://www.wikidata.org/entity/Q105626590,Energy islands of Denmark,https://en.wikipedia.org/wiki/Energy_islands_of_Denmark,,,https://fr.wikipedia.org/wiki/%C3%8Eles_d%27%C3%A9nergie_du_Danemark,,,,,,,,,,,,,,,,,,,,,,Q105626590,[],none
http://www.wikidata.org/entity/Q105697082,How to Avoid a Climate Disaster,https://en.wikipedia.org/wiki/How_to_Avoid_a_Climate_Disaster,,https://de.wikipedia.org/wiki/Wie_wir_die_Klimakatastrophe_verhindern,https://fr.wikipedia.org/wiki/Climat_:_comment_%C3%A9viter_un_d%C3%A9sastre,,,,,,,,,,,,,,,https://hu.wikipedia.org/wiki/Hogyan_ker%C3%BClj%C3%BCk_el_a_kl%C3%ADmakatasztr%C3%B3f%C3%A1t%3F,https://ar.wikipedia.org/wiki/%D9%83%D9%8A%D9%81%D9%8A%D8%A9_%D8%AA%D8%AC%D9%86%D8%A8_%D9%83%D8%A7%D8%B1%D8%AB%D8%A9_%D9%85%D9%86%D8%A7%D8%AE%D9%8A%D8%A9_(%D9%83%D8%AA%D8%A7%D8%A8),,,,,,Q105697082,['Q7725634'],other
